"nanyangSiteId","siteNameZh","siteNameAlt1","LATITUDE","LONGITUDE"
"tt-mb-d600C20","無極龍山寺","Wu Ji Long Shan Si",23.45725,120.442424
"tt-mb-d600C30","水得寺觀音佛祖廟","Shui De Si Guan Yin Fo Zu Miao",23.454899,120.437827
"tt-mb-d600C40","生命電視嘉義生命學院","Sheng Ming Dian Shi Chiayi Sheng Ming Xue Yuan",23.470071,120.46289
"tt-mb-d600C50","生命電視嘉義生命講堂","Sheng Ming Dian Shi Chiayi Sheng Ming Jiang Tang",23.470335,120.460751
"tt-mb-d600C60","嘉義新雨圖書館","Chiayi Xin Yu Library",23.466474,120.444953
"tt-mb-d600C70","佛光山嘉義會館","Fo Guang Shan Chiai City Educational Hall",23.479683,120.438374
"tt-mb-d600C80","台中蓮社嘉義念佛會","Taichung Buddhist Lotus Society Chiayi Chanting Society",23.461475,120.449857
"tt-mb-d600C90","大願精舍","Da Yuan Jing She",23.463594,120.454136
"tt-mb-d600D00","善明寺","Shan Ming Si",23.454939,120.458358
"tt-mb-d600D10","彌陀禪寺","Mi Tuo Chan Si",23.4627,120.469996
"tt-mb-d600D20","清水寺","Qing Shui Si",23.464381,120.478238
"tt-mb-d600D30","宗南學佛會嘉義共修中心","UTBF Trungram Dharma Center: Chiayi",23.472801,120.463654
"tt-mb-d600D40","慈濟嘉義聯絡處","Ci Ji Chiayi Lian Luo Chu",23.465216,120.468691
"tt-mb-d600D50","大明禪寺","Da Ming Chan Si",23.464804,120.463019
"tt-mb-d600D60","化古寺","Hua Gu Si",23.47103,120.453102
"tt-mb-d600D70","天龍寺","Tian Long Si",23.479057,120.466342
"tt-mb-d600D80","中華禪學會嘉義聯絡處","Zhong Hua Chan Xue Hui Chiayi Lian Luo Chu",23.484793,120.464797
"tt-mb-d600D91","佛光山圓福寺","Fo Guang Shan Yen Fu Temple",23.486469,120.464305
"tt-mb-d600F00","順庵寺","Shun An Si",23.490505,120.486803
"tt-mb-d600F10","福德寺","Fu De Si",23.487963,120.485881
"tt-mb-d600F20","普照寺","Pu Zhao Si",23.4937,120.485076
"tt-mb-d600F30","海印精舍","Hai Yin Jing She",23.482374,120.48505
"tt-mb-d600F40","鎮安寺","Zhen An Si",23.489465,120.490736
"tt-mb-d600F50","鎮安寺","Zhen An Si",23.487017,120.492719
"tt-mb-d600F60","瑪爾巴大圓滿佛學會","Ma Er Ba Da Yuan Man Buddhist Institute",23.501058,120.452417
"tt-mb-d600F70","福慧寺","Fu Hui Si",23.500434,120.454838
"tt-mb-d600F80","法源寺","Fa Yuan Si",23.492905,120.451716
"tt-mb-d600F90","慈音寺","Ci Yin Si",23.488258,120.450841
"tt-mb-d600G00","香光尼僧團安慧學苑","Xiang Guang Ni Seng Tuan An Hui Xue Yuan",23.499963,120.441325
"tt-mb-d600G10","寧瑪巴密宗光明佛學會","Nyingma Mi Zong Guang Ming Buddhist Institute",23.490321,120.428881
"tt-mb-d600G20","大華嚴寺嘉義分會","Da Hua Yan Si Chiayi Fen Hui",23.484168,120.427473
"tt-mb-d600G30","嘉義文殊道場","Chiayi Wen Shu Dao Chang",23.482069,120.436695
"tt-mb-d600G40","妙法藏菩提道場","Miao Fa Cang Pu Ti Dao Chang",23.48239,120.433152
"tt-mb-d600G50","中台山普嘉精舍","Chung Tai Shan Pu Jia Meditation Center",23.482504,120.434321
"tt-mb-d600G60","真如禪寺","Zhen Ru Chan Si",23.475433,120.424175
"tt-mb-d600G70","福智嘉義分苑","Fu Zhi Chiayi Fen Yuan",23.47226,120.424566
"tt-mb-d600G80","千佛山嘉義講堂","Qian Fo Shan Chiayi Jiang Tang",23.493183,120.431663
"tt-mb-d600G90","慈恩佛教文化基金會","Ci En Fo Jiao Wen Hua Ji Jin Hui",23.489397,120.443917
"tt-mb-d600H00","九品蓮花寺","Jiu Pin Lian Hua Si",23.493252,120.410706
"tt-mb-d600H10","嘉義市佛教會館","Chiayi Buddhism Clubhouse",23.482731,120.450878
"tt-mb-d600H20","平安宮","Ping An Gong",23.475526,120.414823
"tt-mb-d600H30","北嶽廟","Bei Yue Miao",23.483364,120.443144
"tt-mb-d600H40","北安宮","Bei An Gong",23.485187,120.452057
"tt-mb-d600H50","南屏宮","Nan Ping Gong",23.488092,120.461013
"tt-mb-d600H60","慈善堂","Ci Shan Tang",23.497746,120.479656
"tt-mb-d600H70","廣寧宮","Guang Ning Gong",23.468861,120.456685
"tt-mb-d600H80","頂安宮","Ding An Gong",23.465923,120.458912
"tt-mb-d602A11","義德寺","Yi De Si",23.459474,120.523315
"tt-mb-d602A20","半天岩紫雲寺","Ban Tian Yan Zi Yun Si",23.462244,120.595265
"tt-mb-d602A30","妙法藏菩提寺","Miao Fa Cang Pu Ti Si",23.466691,120.568353
"tt-mb-d602A40","慈雲寺","Ci Yun Si",23.439299,120.6018
"tt-mb-d602A50","諦觀精舍","Di Guan Jing She",23.405709,120.650257
"tt-mb-d602A60","大慧寺","Da Hui Si",23.406133,120.647084
"tt-mb-d602A70","真如禪院","Zhen Ru Chan Yuan",23.405562,120.650005
"tt-mb-d602A80","正德寺","Zheng De Si",23.475702,120.52218
"tt-mb-d603A10","禪林寺","Chan Lin Si",23.579405,120.563094
"tt-mb-d603A20","泰興岩","Tai Xing Yan",23.541209,120.634566
"tt-mb-d603A30","金山岩","Jin Shan Yan",23.553383,120.549638
"tt-mb-d603A40","梅山淨舍","Mei Shan Jing She",23.571912,120.549633
"tt-mb-d603A50","慧山岩","Hui Shan Yan",23.564502,120.624413
"tt-mb-d603A60","禪雲寺","Chan Yun Si",23.564184,120.637908
"tt-mb-d604A11","碧山巖","Bi Shan Yan",23.500634,120.543769
"tt-mb-d604A20","興宮寺","Xing Gong Si",23.492535,120.519821
"tt-mb-d604A31","清華山德源禪寺","Qing Hua Shan De Yuan Chan Si",23.496864,120.513384
"tt-mb-d604A41","香光尼僧團香光寺","�Xiang Guang Ni Seng Tuan Xiang Guang Si",23.487244,120.555545
"tt-mb-d604A50","昇平山","Sheng Ping Shan",23.477319,120.547308
"tt-mb-d604A60","三寶山靈嚴禪寺","San Bao Shan Ling Yan Chan Si",23.474229,120.603018
"tt-mb-d604A70","龍山岩","Long Shan Yan",23.515895,120.571986
"tt-mb-d604A80","佛寶寺","Fo Bao Si",23.493983,120.608699
"tt-mb-d604A90","准提寺","Zhun Ti Si",23.507738,120.568696
"tt-mb-d604B00","鎮安岩","Zhen An Yan",23.516214,120.537797
"tt-mb-d604B10","東嶽殿","Dong Yue Dian",23.517226,120.592042
"tt-mb-d604B20","南善寺","Nan Shan Si",23.493423,120.495767
"tt-mb-d604B30","玄龍寺","Xuan Long Si",23.496682,120.503821
"tt-mb-d604B40","千佛山寶月精舍","Qian Fo Shan Bao Yue Jing She",23.51752,120.588047
"tt-mb-d604B50","凌雲岩","Ling Yun Yan",23.499439,120.633101
"tt-mb-d604B60","奉天岩","Feng Tian Yan",23.542713,120.605786
"tt-mb-d604B70","妙光寺","Miao Guang Si",23.525549,120.592246
"tt-mb-d604B80","慈雲淨苑","Ci Yun Jing Yuan",23.490661,120.685761
"tt-mb-d605A11","慈雲寺","Ci Yun Si",23.51707,120.807316
"tt-mb-d605A20","谷青岩元亨寺","Gu Qing Yan Yuan Heng Si",23.468747,120.701026
"tt-mb-d606A11","法雨道場","Fa Yu Dao Chang",23.411543,120.486975
"tt-mb-d606A20","德雲寺","De Yun Si",23.43702,120.571625
"tt-mb-d606A30","紫竹寺","Zi Zhu Si",23.428673,120.572371
"tt-mb-d606A40","泗洲佛祖寺","Si Zhou Fo Zu Si",23.427224,120.56014
"tt-mb-d606A50","白雲寺","Bai Yun Si",23.404962,120.539368
"tt-mb-d606A60","力覺佛學社","Li Jue Fo Xue She",23.45366,120.46537
"tt-mb-d606A70","紫熙寺","Zi Xi Si",23.396724,120.533199
"tt-mb-d606A80","靜慮寺","Jing Lu Si",23.388436,120.52335
"tt-mb-d606A90","裕民紫竹寺","Yu Min Zi Zhu Si",23.430702,120.5113
"tt-mb-d606B00","西林寺彌陀園淨宗學會","Xi Lin Si Mi Tuo Yuan Pureland Learning Center",23.424366,120.536413
"tt-mb-d606B10","能仁淨寺","Neng Ren Jing Si",23.433191,120.549604
"tt-mb-d606B20","清山寺","Qing Shan Si",23.427438,120.530948
"tt-mb-d606B30","佛潭山慧林禪寺","Fo Tan Shan Hui Lin Chan Si",23.436937,120.518458
"tt-mb-d606B40","赫隆寺","He Long Si",23.414311,120.549681
"tt-mb-d607A10","曾文寺七寶塔","Ceng Wen Si Qi Bao Ta",23.293787,120.593271
"tt-mb-d607A20","心悟寺","Xin Wu Si",23.301985,120.60011
"tt-mb-d607A30","達磨禪直指心園","Da Mo Chan Zhi Zhi Xin Yuan",23.281133,120.64235
"tt-mb-d607A40","西佛寺","Xi Fo Si",23.254756,120.580536
"tt-mb-d608A10","法雨寺","Fa Yu Si",23.446385,120.427609
"tt-mb-d608A20","真如禪寺","Zhen Ru Chan Si",23.448202,120.429398
"tt-mb-d608A30","竹安寺","Zhu An Si",23.457998,120.414526
"tt-mb-d608A40","正興寺","Zheng Xing Si",23.450592,120.408104
"tt-mb-d608A50","苦竹寺","Ku Zhu Si",23.433244,120.417263
"tt-mb-d608A61","千光寺","Qian Guang Si",23.43755,120.418005
"tt-mb-d608A70","千歲宮","Qian Sui Gong",23.412736,120.430235
"tt-mb-d608A80","金輪寺院","Jin Lun Si Yuan",23.424557,120.450194
"tt-mb-d608A90","妙蓮禪寺","Miao Lian Chan Si",23.418891,120.41479
"tt-mb-d608B00","新發寺","Xin Fa Si",23.413526,120.372037
"tt-mb-d608B10","普竹寺","Pu Zhu Si",23.424766,120.43583
"tt-mb-d608B20","靜德寺","Jing De Si",23.424238,120.471997
"tt-mb-d608B30","白鶴寺","Bai He Si",23.432103,120.478823
"tt-mb-d608B40","鎮北宮","Zhen Bei Gong",23.418247,120.422556
"tt-mb-d611A10","慈德寺","Ci De Si",23.395567,120.291814
"tt-mb-d611A20","慈雲寺","Ci Yun Si",23.420611,120.351982
"tt-mb-d611A30","義德堂","Yi De Tang",23.376404,120.28303
"tt-mb-d611A40","碧潭龍湖宮","Bi Tan Long Hu Gong",23.383871,120.297205
"tt-mb-d612A10","玉泉寺","Yu Quan Si",23.450776,120.343096
"tt-mb-d612A20","法隆寺","Fa Long Si",23.450114,120.342389
"tt-mb-d613A11","高明寺","Gao Ming Si",23.464879,120.244019
"tt-mb-d613A20","圓光寺","Yuan Guang Si",23.462841,120.236246
"tt-mb-d613A30","靜修精舍","Jing Xiu Jing She",23.462688,120.246462
"tt-mb-d613A40","青田寺","Qing Tian Si",23.463865,120.243113
"tt-mb-d613A50","龍樹亭","Long Shu Ting",23.469325,120.244507
"tt-mb-d613A60","生命電視嘉義朴子中心","Sheng Ming Dian Shi Chiayi Po Zi Zhong Xin",23.463956,120.248032
"tt-mb-d613A70","聖善寺","Sheng Shan Si",23.46667,120.257279
"tt-mb-d613A80","慧光寺","Hui Guang Si",23.408892,120.254893
"tt-mb-d613A90","龍安宮","Long An Gong",23.411023,120.254352
"tt-mb-d614A10","開天寺","Kai Tian Si",23.460515,120.151176
"tt-mb-d614A20","普濟寺","Pu Ji Si",23.471897,120.177491
"tt-mb-d614A30","圓明寺","Yuan Ming Si",23.43849,120.174997
"tt-mb-d614A40","清德寺","Qing De Si",23.461503,120.211944
"tt-mb-d614A50","福靈宮","Fu Ling Gong",23.471057,120.171913
"tt-mb-d615A10","般若精舍","Po Ruo Jing She",23.549628,120.30055
"tt-mb-d615A20","永安宮","Yong An Gong",23.490346,120.291518
"tt-mb-d616A10","法音寺","Fa Yin Si",23.555099,120.339787
"tt-mb-d616A20","水月庵","Shui Yue An",23.559992,120.324274
"tt-mb-d616A30","法海淨寺","Fa Hai Jing Si",23.513873,120.310419
"tt-mb-d616A40","長天宮","Chang Tian Gong",23.56855,120.322598
"tt-mb-d621A10","大士爺廟","Da Shi Ye Miao",23.556066,120.429216
"tt-mb-d621A20","寶林禪寺","Bao Lin Chan Si",23.540546,120.503095
"tt-mb-d621A30","德和禪寺","De He Chan Si",23.555851,120.434181
"tt-mb-d621A40","天仙禪寺","Tian Xian Chan Si",23.54938,120.477688
"tt-mb-d621A50","海恩淨寺","Hai En Jing Si",23.537442,120.47838
"tt-mb-d621A60","千手寺","Qian Shou Si",23.541052,120.476388
"tt-mb-d621A70","福東宮","Fu Dong Gong",23.53005,120.428675
"tt-mb-d621A80","慈雲亭","Ci Yun Ting",23.544411,120.382841
"tt-mb-d621A90","觀音禪寺","Guan Yin Chan Si",23.572618,120.421191
"tt-mb-d621B00","一心精舍","Yi Xin Jing She",23.535822,120.437026
"tt-mb-d621B10","觀音寺廟","Guan Yin Si Miao",23.522454,120.467393
"tt-mb-d622A10","大林天后宮","Da Lin Tian Hou Gong",23.612209,120.464587
"tt-mb-d622A20","龍山巖","Long Shan Yan",23.570357,120.520926
"tt-mb-d622A30","生命電視嘉義大林流通處","Sheng Ming Dian Shi Chiayi Da Lin Liu Tong Chu",23.606721,120.451523
"tt-mb-d622A40","金林寺","Jin Lin Si",23.614596,120.486106
"tt-mb-d622A50","明德佛寺","Ming De Fo Si",23.616147,120.489138
"tt-mb-d622A60","寶山寺","Bao Shan Si",23.572843,120.520968
"tt-mb-d622A70","佛光山南華學舍","Fo Guang Shan Nan Hua Campus Temple",23.569854,120.494567
"tt-mb-d622A80","濟佛寺","Ji Fo Si",23.597272,120.506737
"tt-mb-d622A90","佛蓮文化院","Fo Lian Wen Hua Yuan",23.597167,120.506726
"tt-mb-d622B00","鎮安宮","Zhen An Gong",23.602322,120.471378
"tt-mb-d622B10","佛光山大林南華館","Fo Guang Shan Ta Lin Nan Hua Hall",23.603471,120.46937
"tt-mb-d622B20","佛光山大林講堂","Fo Guang Shan Ta Lin Temple",23.603471,120.46947
"tt-mb-d622B30","昭慶禪寺","Zhao Qing Chan Si",23.596956,120.446243
"tt-mb-d622B40","天德寶宮","Tian De Bao Gong",23.607237,120.45495
"tt-mb-d622B50","奉天宮","Feng Tian Gong",23.578936,120.493567
"tt-mb-d622B60","普濟宮","Pu Ji Gong",23.607739,120.487655
"tt-mb-d623A10","代雲寺","Dai Yun Si",23.618964,120.4052
"tt-mb-d623A20","慈德寺","Ci De Si",23.606586,120.396006
"tt-mb-d623A30","德和堂","De He Tang",23.577917,120.393911
"tt-mb-d623A40","嘉義佛教蓮社","Chiayi Buddhist Lotus Society",23.598399,120.414819
"tt-mb-d623A50","開元殿","Kai Yuan Dian",23.603836,120.374675
"tt-mb-d624A10","義竹修緣禪寺","Yi Zhu Xiu Yuan Chan Si",23.334677,120.243943
"tt-mb-d624A20","慈化寺","Ci Hua Si",23.334493,120.244074
"tt-mb-d624A30","普照寺","Pu Zhao Si",23.369786,120.223748
"tt-mb-d624A40","德興寺","De Xing Si",23.37721,120.246343
"tt-mb-d625A10","生命電視嘉義布袋中心","Sheng Ming Dian Shi Chiayi Bu Dai Zhong Xin",23.378303,120.162399
"tt-mb-d625A20","金華山堂","Jin Hua Shan Tang",23.380263,120.18028
"tt-mb-d625A30","靜德禪寺","Jing De Chan Si",23.413686,120.178279
"tt-mb-d630A10","寒林寺","Han Lin Si",23.678692,120.480761
"tt-mb-d630A20","祥雲寺","Xiang Yun Si",23.678994,120.481438
"tt-mb-d630A30","太興宮","Tai Xing Gong",23.699324,120.492237
"tt-mb-d630A40","小西天廟","Xiao Xi Tian Miao",23.683154,120.494135
"tt-mb-d630A50","龍虎堂","Long Hu Tang",23.668504,120.478821
"tt-mb-d630A60","慈濟雲林聯絡處","Ci Ji Yun Lin Lian Luo Chu",23.676004,120.487372
"tt-mb-d630A70","悟性堂","Wu Xing Tang",23.683364,120.448169
"tt-mb-d630A80","普賢寺","Pu Xian Si",23.682332,120.447521
"tt-mb-d630A90","觀音佛祖廟","Guan Yin Fo Zu Miao",23.67298,120.431098
"tt-mb-d630B00","竹林寺","Zhu Lin Si",23.683986,120.489337
"tt-mb-d630B10","勸醒堂","Quan Xing Tang",23.67677,120.476949
"tt-mb-d630B20","斗南佛教同修會","Dou Nan Fo Jiao Tong Xiu Hui",23.67524,120.475191
"tt-mb-d630B30","順安宮","Shun An Gong",23.675391,120.473477
"tt-mb-d630B40","溫磘宮","Wen Yao Gong",23.668057,120.49534
"tt-mb-d630B50","順化堂","Shun Hua Tang",23.674565,120.473091
"tt-mb-d631A10","彌勒佛院","Mi Le Fo Yuan",23.630857,120.463623
"tt-mb-d631A20","慶福佛堂","Qing Fu Fo Tang",23.645861,120.432425
"tt-mb-d631A30","濟善堂","Ji Shan Tang",23.64735,120.426601
"tt-mb-d631A40","大悲寺","Da Bei Si",23.645545,120.417314
"tt-mb-d631A50","賜福宮","Ci Fu Gong",23.645912,120.429053
"tt-mb-d632A10","龍善堂","Long Shan Tang",23.710956,120.433969
"tt-mb-d632A20","雲林淨宗學會","Yun Lin Pureland Learning Center",23.711875,120.429981
"tt-mb-d632A30","本願山虎尾智覺寺","Ben Yuan Shan Hu Wei Zhi Jue Si",23.713106,120.432245
"tt-mb-d632A40","虎尾寺","Hu Wei Si",23.70853,120.436577
"tt-mb-d632A50","生命電視虎尾中心","Sheng Ming Dian Shi Hu Wei Zhong Xin",23.709482,120.439632
"tt-mb-d632A60","妙宗寺","Miao Zong Si",23.711886,120.439653
"tt-mb-d632A70","龍田寺","Long Tian Si",23.71284,120.43812
"tt-mb-d632A80","創價學會虎尾講堂","Chuang Jia Xue Hui Hu Wei Jiang Tang",23.71156,120.434731
"tt-mb-d632A90","韓唐寺","Han Tang Si",23.711359,120.429938
"tt-mb-d632B00","法雨明苑","Fa Yu Ming Yuan",23.706943,120.431103
"tt-mb-d632B10","生命電視虎尾八德中心","Sheng Ming Dian Shi Hu Wei Ba De Zhong Xin",23.700715,120.428599
"tt-mb-d632B20","拱雲宮","Gong Yun Gong",23.722694,120.446988
"tt-mb-d632B30","紫雲寺","Zi Yun Si",23.718729,120.450475
"tt-mb-d632B40","濟公禪寺","Ji Gong Chan Si",23.711995,120.429209
"tt-mb-d632B50","安泰寺","An Tai Si",23.686624,120.413083
"tt-mb-d632B60","新興宮","Xin Xing Gong",23.707732,120.437409
"tt-mb-d632B70","救世堂","Jiu Shi Tang",23.709379,120.441052
"tt-mb-d632B80","泰安寺","Tai An Si",23.690685,120.421539
"tt-mb-d633A10","良德堂","Liang De Tang",23.675382,120.393308
"tt-mb-d633A20","靜法寺","Jing Fa Si",23.687889,120.354527
"tt-mb-d633A30","奉祈宮","Feng Qi Gong",23.740572,120.374394
"tt-mb-d633A40","少林宮","Shao Lin Gong",23.687076,120.354204
"tt-mb-d634A10","廣濟寺","Guang Ji Si",23.707508,120.309058
"tt-mb-d634A20","馬鳴山鎮安宮","Ma Ming Shan Zhen An Gong",23.699563,120.278383
"tt-mb-d635A10","興德堂","Xing De Tang",23.733166,120.272101
"tt-mb-d635A20","善德堂","Shan De Tang",23.702014,120.253033
"tt-mb-d635A30","觀音堂","Guan Yin Tang",23.72736,120.26868
"tt-mb-d635A40","賜安宮","Ci An Gong",23.674254,120.254375
"tt-mb-d636A10","慈海宮","Ci Hai Gong",23.700097,120.189877
"tt-mb-d636A20","慈安堂","Ci An Tang",23.687722,120.22519
"tt-mb-d636A30","正真堂","Zheng Zhen Tang",23.704951,120.200702
"tt-mb-d637A10","明修堂","Ming Xiu Tang",23.76232,120.351354
"tt-mb-d637A20","順安宮","Shun An Gong",23.762458,120.348594
"tt-mb-d637A30","仙姑堂","Xian Gu Tang",23.776951,120.352489
"tt-mb-d637A40","崙前順天宮","Lun Qian Shun Tian Gong",23.756801,120.353941
"tt-mb-d637A50","水汴頭崇賢寺","Shui Bian Tou Chong Xian Si",23.764088,120.37885
"tt-mb-d637A60","慈惠寺","Ci Hui Si",23.748052,120.375073
"tt-mb-d637A70","草湖拱后宮","Cao Hu Gong Hou Gong",23.797773,120.332318
"tt-mb-d637A80","鹽園順天宮","Yan Yuan Shun Tian Gong",23.762133,120.336877
"tt-mb-d637A90","生命電視大有中心","Sheng Ming Dian Shi Da You Zhong Xin",23.759253,120.307886
"tt-mb-d637B00","德修堂","De Xiu Tang",23.788074,120.311802
"tt-mb-d637B10","泰安宮","Tai An Gong",23.793358,120.310893
"tt-mb-d637B20","永安宮","Yong An Gong",23.759215,120.307186
"tt-mb-d637B30","奉天宮","Feng Tian Gong",23.760792,120.353541
"tt-mb-d637B40","崙前慈化宮","Lun Qian Ci Hua Gong",23.753008,120.350436
"tt-mb-d638A10","竹林寺","Zhu Lin Si",23.744061,120.248852
"tt-mb-d638A20","成德堂","Cheng De Tang",23.744883,120.256683
"tt-mb-d638A30","北獄殿","Bei Yu Dian",23.76832,120.224118
"tt-mb-d638A40","拱範宮","Gong Fan Gong",23.748311,120.25566
"tt-mb-d638A50","鎮北宮","Zhen Bei Gong",23.748811,120.253796
"tt-mb-d638A60","聚寶宮","Ju Bao Gong",23.794969,120.282728
"tt-mb-d638A70","鎮南宮","Zhen Nan Gong",23.746985,120.251136
"tt-mb-d638A80","福安宮","Fu An Gong",23.771434,120.292597
"tt-mb-d638A90","玉安宮","Yu An Gong",23.747518,120.294789
"tt-mb-d640A20","湖山寺","Hu Shan Si",23.707965,120.606339
"tt-mb-d640A30","真一寺","Zhen Yi Si",23.712593,120.547563
"tt-mb-d640A40","慈雲精舍","Ci Yun Jing She",23.702214,120.560685
"tt-mb-d640A50","觀音慈善堂","Guan Yin Ci Shan Tang",23.706163,120.535414
"tt-mb-d640A60","斗六淨宗學會","Dou Liu Pureland Learning Center",23.705823,120.536526
"tt-mb-d640A70","玄關宮","Xuan Guan Gong",23.704281,120.539094
"tt-mb-d640A80","中台山普田精舍","Chung Tai Shan Pu Tian Meditation Center (Yunlin)",23.705275,120.539338
"tt-mb-d640A90","新興宮","Xin Xing Gong",23.70884,120.544362
"tt-mb-d640B00","宗南學佛會斗六共修中心","UTBF Trungram Dharma Center: Douliu",23.712745,120.549846
"tt-mb-d640B10","佛光山斗六禪淨中心","Fo Guang Shan Tou Liu Temple",23.714795,120.540872
"tt-mb-d640B22","福智雲林支苑","Fu Zhi Yun Lin Zhi Yuan",23.71544,120.530235
"tt-mb-d640B30","西密佛教雲慈正覺會斗六佛堂","Xi Mi Fo Jiao Yun Ci Zheng Jue Hui Dou Liu Fo Tang",23.713902,120.545774
"tt-mb-d640B40","永福寺","Yong Fu Si",23.706589,120.539482
"tt-mb-d640B50","創價學會雲林文化會館","Chuang Jia Xue Hui Yun Lin Wen Hua Hui Guan",23.713534,120.537524
"tt-mb-d640B60","靈慧寺","Ling Hui Si",23.697889,120.506525
"tt-mb-d640B71","引善寺","Yin Shan Si",23.710541,120.56661
"tt-mb-d640B80","保清宮","Bao Qing Gong",23.709612,120.526765
"tt-mb-d640B90","李天宮","Li Tian Gong",23.713343,120.516068
"tt-mb-d640C00","護安宮","Hu An Gong",23.745263,120.567597
"tt-mb-d640C10","証法寺","Zheng Fa Si",23.717943,120.576738
"tt-mb-d640C20","文殊寺","Wen Shu Si",23.732246,120.59393
"tt-mb-d640C30","南仁寺","Nan Ren Si",23.712395,120.587604
"tt-mb-d640C40","慈天宮","Ci Tian Gong",23.696911,120.611345
"tt-mb-d640C50","福天宮","Fu Tian Gong",23.702137,120.597922
"tt-mb-d640C60","復天宮","Fu Tian Gong",23.707695,120.59895
"tt-mb-d640C70","明山居士園","Ming Shan Ju Shi Yuan",23.702349,120.609707
"tt-mb-d640C80","金熙宮","Jin Xi Gong",23.673034,120.527553
"tt-mb-d640C90","培光寺","Pei Guang Si",23.713652,120.526237
"tt-mb-d640D00","觀音禪寺","Guan Yin Chan Si",23.721932,120.525028
"tt-mb-d640D10","南聖宮","Nan Sheng Gong",23.700889,120.558889
"tt-mb-d640D20","三殿宮","San Dian Gong",23.683124,120.518893
"tt-mb-d640D30","天龍宮","Tian Long Gong",23.687558,120.518293
"tt-mb-d640D40","慈玄宮","Ci Xuan Gong",23.699604,120.533652
"tt-mb-d640D50","保安宮","Bao An Gong",23.74986,120.556314
"tt-mb-d640D60","長和宮","Chang He Gong",23.724764,120.576846
"tt-mb-d640D70","善覺精舍","Shan Jue Jing She",23.72235,120.536891
"tt-mb-d640D80","靖安寺","Jing An Si",23.700636,120.541563
"tt-mb-d640D90","生命電視斗六中心","Sheng Ming Dian Shi Dou Liu Zhong Xin",23.70121,120.540331
"tt-mb-d640F00","須彌山雲林佛學院","Xu Mi Shan Yun Lin Fo Xue Yuan",23.715445,120.530321
"tt-mb-d640F10","朝龍宮","Chao Long Gong",23.681636,120.513772
"tt-mb-d640F20","崇修堂","Chong Xiu Tang",23.704647,120.540666
"tt-mb-d640F30","如來精舍","Ru Lai Jing She",23.693347,120.527287
"tt-mb-d640F40","大年宮","Da Nian Gong",23.680234,120.537679
"tt-mb-d640F50","保安宮","Bao An Gong",23.709461,120.549523
"tt-mb-d640F60","善修宮","Shan Xiu Gong",23.711915,120.548012
"tt-mb-d640F70","濟安宮","Ji An Gong",23.702268,120.570299
"tt-mb-d640F80","信義宮","Xin Yi Gong",23.721104,120.554839
"tt-mb-d640F90","天聖宮","Tian Sheng Gong",23.704787,120.504829
"tt-mb-d640G00","玉鳳宮","Yu Feng Gong",23.709153,120.535256
"tt-mb-d640G10","昭安宮","Zhao An Gong",23.676798,120.556522
"tt-mb-d640G20","玄太宮","Xuan Tai Gong",23.718252,120.558538
"tt-mb-d640G30","大乾宮","Da Qian Gong",23.717426,120.54291
"tt-mb-d640G40","明聚堂","Ming Ju Tang",23.720033,120.542387
"tt-mb-d640G50","玉玄宮","Yu Xuan Gong",23.700832,120.54095
"tt-mb-d640G60","回春寺","Hui Chun Si",23.694211,120.620169
"tt-mb-d643A10","白馬寺","Bai Ma Si",23.732751,120.610657
"tt-mb-d643A20","淨蓮念佛會","Jing Lian Chanting Society",23.757449,120.614388
"tt-mb-d643A30","濟公堂","Ji Gong Tang",23.753694,120.615076
"tt-mb-d643A40","圓明禪寺","Yuan Ming Chan Si",23.75618,120.614437
"tt-mb-d643A50","順安宮","Shun An Gong",23.776234,120.587558
"tt-mb-d643A60","鎮安宮","Zhen An Gong",23.747115,120.60076
"tt-mb-d643A70","天聖宮","Tian Sheng Gong",23.723216,120.626578
"tt-mb-d646A10","建德寺","Jian De Si",23.653878,120.591506
"tt-mb-d646A20","大悲精舍","Da Bei Jing She",23.601891,120.573948
"tt-mb-d646A30","華山祥雲寺","Hua Shan Xiang Yun Si",23.590835,120.602693
"tt-mb-d646A40","萬善堂","Wan Shan Tang",23.69103,120.603716
"tt-mb-d646A50","南天宮","Nan Tian Gong",23.688366,120.608665
"tt-mb-d646A60","一旨山千佛寺","Yi Zhi Shan Qian Fo Si",23.68805,120.608555
"tt-mb-d646A70","彌陀寺","Mi Tuo Si",23.667835,120.577354
"tt-mb-d646A80","普明寺","Pu Ming Si",23.667068,120.57714
"tt-mb-d646A90","慈善寺","Ci Shan Si",23.668672,120.565618
"tt-mb-d646B00","南北宮","Nan Bei Gong",23.642935,120.540507
"tt-mb-d646B10","慈光寺","Ci Guang Si",23.612312,120.574192
"tt-mb-d646B20","吉祥宮","Ji Xiang Gong",23.611797,120.610528
"tt-mb-d646B30","雲門禪寺","Yun Men Chan Si",23.598609,120.605298
"tt-mb-d646B40","創價學會華山文化中心","Chuang Jia Xue Hui Hua Shan Wen Hua Zhong Xin",23.592853,120.603098
"tt-mb-d646B50","福智教育園區","Fu Zhi Jiao Yu Yuan Qu",23.634303,120.522155
"tt-mb-d646B60","創價學會華山慈恩堂","Chuang Jia Xue Hui Hua Shan Ci En Tang",23.587891,120.593792
"tt-mb-d646B70","持明寺","Chi Ming Si",23.579544,120.697846
"tt-mb-d646B80","廣濟宮","Guang Ji Gong",23.682167,120.569501
